kodeUrusan	kodeUrusanBidang	kodeProgram	kodeKegiatan	kodeSubKegiatan	nomenklatur
2	17	07			PROGRAM PEMBERDAYAAN USAHA MENENGAH, USAHA KECIL, DAN USAHA MIKRO (UMKM)
2	17	07	1.01		Pemberdayaan Usaha Kecil yang dilakukan Melalui Pendataan, Kemitraan, Kemudahan Perijinan, Penguatan Kelembagaan dan Koordinasi Dengan Para Pemangku Kepentingan
2	17	07	1.01	01	Menumbuhkembangkan UMKM untuk Menjadi Usaha yang Tangguh dan Mandiri Sehingga dapat Meningkatkan Penciptaan Lapangan Kerja, Pemerataan Pendapatan, Pertumbuhan Ekonomi, Dan Pengentasan Kemiskinan
2	17	08			PROGRAM PENGEMBANGAN UMKM
2	17	08	1.01		Pengembangan Usaha Kecil Dengan Orientasi Peningkatan Skala Usaha Menjadi Usaha Menengah
2	17	08	1.01	01	Produksi dan Pengolahan, Pemasaran, Sumber Daya Manusia, serta Desain dan Teknologi
2	18				URUSAN PEMERINTAHAN BIDANG PENANAMAN MODAL
2	18	02			PROGRAM PENGEMBANGAN IKLIM PENANAMAN MODAL
2	18	02	1.01		Penetapan Pemberian Fasilitas/Insentif di bidang Penanaman Modal yang Menjadi Kewenangan Daerah Provinsi
2	18	02	1.01	01	Penetapan Kebijakan Daerah dalam Pemberian Fasilitas/ Insentif dan Kemudahan Penanaman Modal
2	18	02	1.01	02	Evaluasi Pelaksanaan Pemberian Fasilitas/ Insentif dan Kemudahan Penanaman Modal
2	18	02	1.02		Pembuatan Peta Potensi Investasi Provinsi
2	18	02	1.02	01	Penyusunan Rencana Umum Penanaman Modal Daerah Provinsi
2	18	02	1.02	02	Penyediaan Peta Potensi dan Peluang Usaha Provinsi
2	18	03			PROGRAM PROMOSI PENANAMAN MODAL
2	18	03	1.01		Penyelenggaraan Promosi Penanaman Modal yang Menjadi Kewenangan Daerah Provinsi
2	18	03	1.01	01	Penyusunan Strategi Promosi Penanaman Modal Kewenangan Provinsi
2	18	03	1.01	02	Pelaksanaan Kegiatan Promosi Penanaman Modal Kewenangan Provinsi
2	18	04			PROGRAM PELAYANAN PENANAMAN MODAL
2	18	04	1.01		Penanaman Modal yang Ruang Lingkupnya Lintas Daerah Kabupaten/Kota
2	18	04	1.01	01	Penyediaan Pelayanan Terpadu Perizinan dan Nonperizinan berbasis Sistem Pelayanan Perizinan Berusaha Terintegrasi secara Elektronik
2	18	04	1.01	02	Pemantauan Pemenuhan Komitmen Perizinan dan Nonperizinan Penanaman Modal
2	18	04	1.01	03	Penyediaan Layanan Konsultasi dan Pengelolaan Pengaduan Masyarakat terhadap Pelayanan Terpadu Perizinan dan Nonperizinan
2	18	04	1.01	04	koordinasi dan Sinkronisasi Penetapan Pemberian Fasilitas/Insentif Daerah
2	18	04	1.02		Penanaman Modal yang Menurut Ketentuan Peraturan Perundangan-Undangan Menjadi Kewenangan Daerah Provinsi
2	18	04	1.02	01	Penyediaan Pelayanan Terpadu Perizinan dan Nonperizinan Berbasis Sistem Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik
2	18	04	1.02	02	Pemantauan Pemenuhan Komitmen Perizinan dan Nonperizinan Penanaman Modal
2	18	04	1.02	03	Penyediaan Layanan Konsultasi dan Pengelolaan Pengaduan Masyarakat terhadap Pelayanan Terpadu Perizinan dan Nonperizinan
2	18	04	1.02	04	Koordinasi dan Sinkronisasi Penetapan Pemberian Fasilitas/Insentif Daerah
2	18	05			PROGRAM PENGENDALIAN PELAKSANAAN PENANAMAN MODAL
2	18	05	1.01		Pengendalian Pelaksanaan Penanaman Modal yang Menjadi Kewenangan Daerah Provinsi
2	18	05	1.01	01	Koordinasi dan Sinkronisasi Pemantauan Pelaksanaan Penanaman Modal
2	18	05	1.01	02	Koordinasi dan Sinkronisasi Pembinaan Pelaksanaan Penanaman Modal
2	18	05	1.01	03	Koordinasi dan Sinkronisasi Pengawasan Pelaksanaan Penanaman Modal
2	18	06			PROGRAM PENGELOLAAN DATA DAN SISTEM INFORMASI PENANAMAN MODAL
2	18	06	1.01		Urusan Pengelolaan Data dan Informasi Perizinan Dan Nonperizinan Penanaman Modal yang Terintegrasi pada Tingkat Daerah Provinsi
2	18	06	1.01	01	Pengolahan, Penyajian dan Pemanfaatan Data dan Informasi Perizinan dan Nonperizinan berbasis Sistem Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik
2	19				URUSAN PEMERINTAHAN BIDANG KEPEMUDAAN DAN OLAHRAGA
2	19	02			PROGRAM PENGEMBANGAN KAPASITAS DAYA SAING KEPEMUDAAN
2	19	02	1.01		Penyadaran, Pemberdayaan, dan Pengembangan Pemuda dan Kepemudaan Kewenangan Provinsi
2	19	02	1.01	01	Koordinasi, Sinkronisasi dan Penyelenggaraan Peningkatan Kapasitas Daya Saing Pemuda Pelopor Provinsi
2	19	02	1.01	02	Koordinasi, Sinkronisasi dan Penyelenggaraan Peningkatan Kapasitas Daya Saing Wirausaha Muda Provinsi
2	19	02	1.01	03	Koordinasi, Sinkronisasi dan Penyelenggaraan Peningkatan Kapasitas Daya Saing Pemuda Kader Provinsi
2	19	02	1.01	04	Penyelenggaraan Seleksi dan Pelatihan Pasukan Pengibar Bendera
2	19	02	1.01	05	Penyediaan Sarana dan Prasarana Kepemudaan Provinsi
2	19	02	1.01	06	Pemberian Penghargaan kepada Pemuda dan Organisasi Pemuda Provinsi yang Berprestasi
2	19	02	1.02		Pemberdayaan dan Pengembangan Organisasi Kepemudaan Tingkat Daerah Provinsi
2	19	02	1.02	01	Koordinasi, Sinkronisasi dan Pelaksanaan Pemberdayaan Pemuda atau Organisasi Kepemudaan melalui Kemitraan dengan Dunia Usaha
2	19	02	1.02	02	Peningkatan Kapasitas Organisasi Kepemudaan Provinsi
2	19	03			PROGRAM PENGEMBANGAN DAYA SAING KEOLAHRAGAAN
2	19	03	1.01		Pembinaan dan Pengembangan Olahraga Pendidikan pada Jenjang Pendidikan yang Menjadi Kewenangan Daerah Provinsi
2	19	03	1.01	01	Koordinasi, Sinkronisasi dan Pelaksanaan Pembentukan dan pengembangan Pusat Pembinaan dan Pelatihan Olahraga serta Sekolah Olahraga yang diselenggarakan oleh masyarakat Dan dunia usaha
2	19	03	1.01	02	Koordinasi, Sinkronisasi dan Pelaksanaan Pemberdayaan Perkumpulan Olahraga dan Penyelenggaraan Kompetisi Oleh Satuan Pendidikan Menengah dan Khusus
2	19	03	1.01	03	Koordinasi, Sinkronisasi dan Pelaksanaan Penyediaan Sarana dan Prasarana Olahraga Provinsi
2	19	03	1.02		Penyelenggaraan Kejuaraan Olahraga
2	19	03	1.02	01	Penyelenggaraan Kejuaraan Olahraga Multi Event Dan Single Event Tingkat Provinsi
2	19	03	1.02	02	Penyelenggaraan Kejuaraan Pekan Paralimpik Provinsi, dan Pekan Paralimpik Pelajar Provinsi
2	19	03	1.02	03	Partisipasi dan Keikutsertaan dalam Penyelenggaraan Kejuaraan dalam Multi Event dan Single Event
2	19	03	1.03		Pembinaan dan Pengembangan Olahraga Prestasi
2	19	03	1.03	01	Seleksi Atlet Daerah
2	19	03	1.03	02	Pemusatan Latihan Daerah, Ilmu Pengetahuan Dan Teknologi Keolahragaan (Sport Science)
2	19	03	1.03	03	Pembinaan dan Pengembangan Atlet Berprestasi Provinsi
2	19	03	1.03	04	Pemberian Penghargaan Olahraga Provinsi
2	19	03	1.03	05	Koordinasi dan Sinkronisasi Penyediaan Data dan Informasi Sektoral Olahraga
2	19	03	1.04		Pembinaan dan Pengembangan Organisasi Olahraga
2	19	03	1.04	01	Standardisasi Organisasi Keolahragaan
2	19	03	1.04	02	Pengembangan Organisasi Keolahragaan
2	19	03	1.04	03	Peningkatan Kerjasama Organisasi Keolahragaan Provinsi dengan Lembaga Terkait
2	19	03	1.04	04	Pemberian Penghargaan bagi Organisasi Keolahragaan Berprestasi
2	19	04			PROGRAM PENGEMBANGAN KAPASITAS KEPRAMUKAAN
2	19	04	1.01		Pembinaan dan Pengembangan Organisasi Kepramukaan
2	19	04	1.01	01	Koordinasi dan Sinkronisasi Penyediaan Data dan Informasi Kepramukaan Berbasis Elektronik
2	19	04	1.01	02	Peningkatan Kapasitas Organisasi Kepramukaan Provinsi
2	19	04	1.01	03	Pengembangan Kapasitas SDM Kepramukaan Provinsi
2	19	04	1.01	04	Penyediaan Pusat Pendidikan dan Perlatihan Kepramukaan di Daerah Provinsi/Kabupaten/Kota
2	19	04	1.01	05	Penyelenggaraan Kegiatan Kepramukaan Provinsi
2	19	04	1.01	06	Penyediaan Prasarana dan Sarana Kepramukaan Provinsi
2	19	04	1.01	07	Perencanaan, Pengadaan, Pemanfaatan, Pemeliharaan, dan Pengawasan Prasarana dan Sarana Kepramukaan Provinsi
2	19	04	1.01	08	Partisipasi dan Keikutsertaan dalam Kegiatan Kepramukaan
2	20				URUSAN PEMERINTAHAN BIDANG STATISTIK
2	20	02			PROGRAM PENYELENGGARAAN STATISTIK SEKTORAL
2	20	02	1.01		Penyelenggaraan Statistik Sektoral di Lingkup Daerah Provinsi
2	20	02	1.01	01	Koordinasi dan Sinkronisasi Pengumpulan, Pengolahan, Analisis dan Diseminasi Data Statistik Sektoral
2	20	02	1.01	02	Peningkatan kapasitas SDM Pemda dalam Peningkatan Mutu Statistik Daerah yang Terintegrasi
2	20	02	1.01	03	Membangun Metadata Statistik Sektoral
2	20	02	1.01	04	Peningkatan Kapasitas Kelembagaan Statistik Sektoral
2	20	02	1.01	05	Pengembangan Infrastruktur
2	20	02	1.01	06	Penyelenggaraan Otorisasi Statistik Sektoral di Daerah
2	21				URUSAN PEMERINTAHAN BIDANG PERSANDIAN
2	21	02			PROGRAM PENYELENGGARAAN PERSANDIAN UNTUK PENGAMANAN INFORMASI
2	21	02	1.01		Penyelenggaraan Persandian untuk Pengamanan Informasi Pemerintah Daerah Provinsi
2	21	02	1.01	01	Penetapan Kebijakan Tata Kelola Keamanan Informasi dan Jaring Komunikasi Sandi Pemerintah Daerah Provinsi
2	21	02	1.01	02	Pelaksanaan Analisis Kebutuhan dan Pengelolaan Sumber Daya Keamanan Informasi Pemerintah Daerah Provinsi
2	21	02	1.01	03	Pelaksanaan Keamanan Informasi Pemerintahan Daerah Provinsi Berbasis Elektronik dan Non-Elektronik
2	21	02	1.01	04	Penyediaan Layanan Keamanan Informasi Pemerintah Daerah Provinsi
2	21	02	1.02		Penetapan Pola Hubungan Komunikasi Sandi Antar Perangkat Daerah Provinsi
2	21	02	1.02	01	Operasionalisasi Jaring Komunikasi Sandi Pemerintah Daerah Provinsi
2	22				URUSAN PEMERINTAHAN BIDANG KEBUDAYAAN
2	22	02			PROGRAM PENGEMBANGAN KEBUDAYAAN
2	22	02	1.01		Pengelolaan Kebudayaan yang Masyarakat Pelakunya Lintas Daerah Kabupaten/Kota dalam 1 (Satu) Daerah Provinsi
2	22	02	1.01	01	Pelindungan, Pengembangan, Pemanfaatan Objek Pemajuan Kebudayaan
2	22	02	1.01	02	Pembinaan Sumber Daya Manusia, Lembaga, dan Pranata Kebudayaan
2	22	02	1.02		Pelestarian Kesenian Tradisional yang Masyarakat Pelakunya Lintas Kabupaten/Kota dalam Daerah Provinsi
2	22	02	1.02	01	Pelindungan, Pengembangan, Pemanfaatan Objek Pemajuan Tradisi Budaya
2	22	02	1.02	02	Pembinaan Sumber Daya Manusia, Lembaga, dan Pranata Tradisional
2	22	02	1.02	03	Pemberian Penghargaan Kepada Pihak yang Berprestasi atau Berkontribusi Luar Biasa Sesuai Dengan Prestasi dan Kontribusinya dalam Pemajuan Kebudayaan
2	22	02	1.03		Pembinaan Lembaga Adat yang Penganutnya Lintas Daerah Kabupaten/Kota dalam 1 (Satu) Daerah Provinsi
2	22	02	1.03	01	Pelindungan, Pengembangan, Pemanfaatan Objek Pemajuan Lembaga Adat
2	22	02	1.03	02	Pembinaan Sumber Daya Manusia, Lembaga, dan Pranata Adat
2	22	02	1.03	03	Penyediaan Sarana dan Prasarana Pembinaan Lembaga Adat
2	22	03			PROGRAM PENGEMBANGAN KESENIAN TRADISIONAL
2	22	03	1.01		Pembinaan Kesenian yang Masyarakat Pelakunya Lintas Daerah Kabupaten/Kota
2	22	03	1.01	01	Peningkatan Pendidikan dan Pelatihan Sumber Daya Manusia Kesenian Tradisional
2	22	03	1.01	02	Standardisasi dan Sertifikasi Sumber Daya Manusia Kesenian Tradisional Sesuai dengan Kebutuhan dan Tuntutan
2	22	03	1.01	03	Peningkatan Kapasitas Tata Kelola Lembaga Kesenian Tradisional
2	22	04			PROGRAM PEMBINAAN SEJARAH
2	22	04	1.01		Pembinaan Sejarah Lokal Provinsi
2	22	04	1.01	01	Pemberdayaan Sumber Daya Manusia dan Lembaga Sejarah Lokal Provinsi
2	22	04	1.01	02	Penyediaan Sarana dan Prasarana Pembinaan Sejarah
2	22	04	1.01	03	Peningkatan Akses Masyarakat Terhadap Data Dan Informasi Sejarah
2	22	05			PROGRAM PELESTARIAN DAN PENGELOLAAN CAGAR BUDAYA
2	22	05	1.01		Penetapan Cagar Budaya Peringkat Provinsi
2	22	05	1.01	01	Register Cagar Budaya
2	22	05	1.01	02	Pencegahan dan Penanggulangan dari Kerusakan, Kehancuran, atau Kemusnahan Cagar Budaya
2	22	05	1.01	03	Peningkatan Potensi Nilai, Informasi, dan Promosi Cagar Budaya Serta Pemanfaatannya
2	22	05	1.01	04	Pendayagunaan Cagar Budaya
2	22	05	1.01	05	Peningkatan Mutu dan Kapasitas Tenaga Cagar Budaya
2	22	05	1.02		Pengelolaan Cagar Budaya Peringkat Provinsi
2	22	05	1.02	01	Register Cagar Budaya
2	22	05	1.02	02	Pencegahan dan Penanggulangan dari Kerusakan, Kehancuran, atau Kemusnahan Cagar Budaya
2	22	05	1.02	03	Peningkatan Potensi Nilai, Informasi, dan Promosi Cagar Budaya Serta Pemanfaatannya
2	22	05	1.02	04	Pendayagunaan Cagar Budaya
2	22	05	1.02	05	Peningkatan Mutu dan Kapasitas Tenaga Cagar Budaya
2	22	05	1.03		Penerbitan Izin Membawa Cagar Budaya Ke Luar Daerah Provinsi
2	22	05	1.03	01	Register Cagar Budaya
2	22	05	1.03	02	Pencegahan dan Penanggulangan dari Kerusakan, Kehancuran, atau Kemusnahan Cagar Budaya
2	22	05	1.03	03	Peningkatan Potensi Nilai, Informasi, dan Promosi Cagar Budaya Serta Pemanfaatannya
2	22	05	1.03	04	Pendayagunaan Cagar Budaya
2	22	05	1.03	05	Peningkatan Mutu dan Kapasitas Tenaga Cagar Budaya
2	22	06			PROGRAM PENGELOLAAN PERMUSEUMAN
2	22	06	1.01		Pengelolaan Museum Provinsi
2	22	06	1.01	01	Pelindungan, Pengembangan, dan Pemanfataan Koleksi Secara Terpadu
2	22	06	1.01	02	Peningkatan Mutu dan Kapasitas Sumber Daya Manusia Permuseuman
2	22	06	1.01	03	Peningkatan Akses Masyarakat Terhadap Museum
2	22	06	1.01	04	Penyediaan dan Pemeliharaan Sarana dan Prasarana Museum
2	22	06	1.01	05	Revitalisasi Sarana dan Prasarana Museum
2	22	07			PROGRAM KEISTIMEWAAN KEBUDAYAAN KEKHUSUSAN YOGYAKARTA ****)
2	22	07	1.01		Sejarah, Bahasa, Sastra dan Permuseuman ****)
2	22	07	1.01	01	Pembinaan dan Pengembangan Kesejarahan ****)
2	22	07	1.01	02	Pembinaan, Pengembangan Bahasa dan Sastra ****)
2	22	07	1.01	03	Pembinaan dan Pengelolaan Permuseuman ****)
2	22	07	1.02		Perlindungan dan Konservasi Arsip Kraton dan Kadipaten ****)
2	22	07	1.02	01	Pengelolaan Koleksi Perpustakaan dan Arsip Bernilai Sejarah Kasultanan dan Kadipaten ****)
2	22	07	1.03		Penguatan Museum Sonobudoyo ****)
2	22	07	1.03	01	Pengelolaan Museum Sonobudoyo ****)
2	22	07	1.03	02	Pengembangan Museum Sonobudoyo ****)
2	22	07	1.04		Pelestarian Cagar Budaya dan Pelestraian Warisan Budaya ****)
2	22	07	1.04	01	Tata Kelola Cagar Budaya dan Warisan Budaya ****)
2	22	07	1.04	02	Pengembangan Cagar Budaya dan Warisan Budaya ****)
2	22	07	1.04	03	Nominasi Warisan Budaya Nasional dan Dunia ****)
2	22	07	1.05		Pengelolaan Taman Budaya ****)
2	22	07	1.05	01	Pengelolaan dan Pengembangan Taman Budaya yogyakarta ****)
2	22	07	1.05	02	Pengelolaan dan Pengembangan Taman Budaya Kab/Kota ****)
2	22	07	1.06		Sarana Prasarana Kaistimewan Urusan Kebudayaan ****)
2	22	07	1.06	01	Pengadaan Sarana dan Prasarana Budaya ****)
2	22	07	1.06	02	Pembangunan Ekosistem Kultural DIY Berbasis Digital ****)
2	22	07	1.07		Perencanaan dan Pengendalian Urusan Kebudayaan ****)
2	22	07	1.07	01	Perencanaan Program dan Kegiatan Urusan Kebudayaan ****)
2	22	07	1.07	02	Monitoring dan Evaluasi Program dan Kegiatan Urusan Kebudayaan ****)
2	22	07	1.07	03	Membangun Kemitraan dengan Lembaga Pelestari Budaya ****)
2	22	07	1.08		Pengembangan Kearifan Lokal dan Potensi Budaya ****)
2	22	07	1.08	01	Pengembangan Lumbung Mataraman ****)
2	22	07	1.08	02	Pengembangan Atraksi Wisata Budaya ****)
2	22	07	1.08	03	Pengembangan Industri Kreatif ****)
2	22	07	1.08	04	Peningkatan Pelayanan Kesehatan Tradisional ****)
2	22	08			PROGRAM PEMAJUAN MASYARAKAT ADAT BALI *******)
2	22	08	1.01		Pembinaan Kelembagaan Desa Adat *******)
2	22	08	1.01	01	Pembinaan Pemerintahan Desa Adat *******)
2	22	08	1.01	02	Fasilitasi Produk Hukum Desa Adat *******)
2	22	08	1.01	03	Pembinaan Tata Kelola Keuangan Desa Adat *******)
2	22	08	1.02		Pembinaan Tata Kelola Perekonomian Desa Adat *******)
2	22	08	1.02	01	Pembinaan Tata Kelola Usaha bidang Keuangan Desa Adat *******)
2	22	08	1.02	02	Pembinaan Tata Kelola Bidang Perekonomian Desa Adat *******)
2	22	08	1.02	03	Fasilitasi Kerja Sama Antar Lembaga *******)
2	22	08	1.03		Penyelenggaraan Desa Adat *******)
2	22	08	1.03	01	Koordinasi dan Penyelenggaraan Parahyangan *******)
2	22	08	1.03	02	Koordinasi dan Penyelenggaraan Pawongan*******)
2	22	08	1.03	03	Koordinasi dan Penyelenggaraan Palemahan *******)
2	22	08	1.04		Pembinaan Sumber Daya Manusia *******)
2	22	08	1.04	01	Pembinaan Prajuru Desa Adat *******)
2	22	08	1.04	02	Pembinaan Pendidikan Pasraman *******)
2	22	08	1.04	03	Pembinaan SDM Lembaga Adat *******)
2	22	09			PROGRAM KEURUKON KATIBUL WALI/SEKRETARIAT LEMBAGA WALI NANGRO ACEH ******)
2	22	09	1.01		Pemberdayaan Perangkat Lembaga Wali Nangro Aceh ******)
2	22	09	1.01	01	Penyusunan Fatwa Hukum Syar'i dan Regulasi Tentang Adat Istiadat ******)
2	22	09	1.01	02	Pembinaan Kelembagaan Adat dan Imam Mukim ******)
2	22	09	1.01	03	Penyusunan Reusam dan Pertimbangan Lembaga Wali Nanggroe ******)
2	22	09	1.01	04	Singkronisasi dan Harmonisasi Fatwa, Reusam Dan Pertimbangan Lembaga Wali Nanggroe ******)
2	22	09	1.01	05	Sidang Raya Perangkat Lembaga Wali Nanggroe ******)
2	23				URUSAN PEMERINTAHAN BIDANG PERPUSTAKAAN
2	23	02			PROGRAM PEMBINAAN PERPUSTAKAAN
2	23	02	1.01		Pengelolaan Perpustakaan Tingkat Daerah Provinsi
2	23	02	1.01	01	Pengembangan dan Pemeliharaan Layanan Perpustakaan Elektronik
2	23	02	1.01	02	Pengembangan Perpustakaan di Tingkat Daerah Provinsi
2	23	02	1.01	03	Pengembangan Kekhasan Koleksi Perpustakaan Daerah Tingkat Provinsi
2	23	02	1.01	04	Pembinaan Perpustakaan pada Satuan Pendidikan Menengah dan Pendidikan Khusus di Seluruh Wilayah Provinsi Sesuai dengan Standar Nasional Perpustakaan
2	23	02	1.01	05	Pembinaan Perpustakaan Khusus Tingkat Provinsi
2	23	02	1.01	06	Peningkatan Kapasitas Tenaga Perpustakaan dan Pustakawan Tingkat Daerah Provinsi
2	23	02	1.01	07	Pengembangan Layanan Perpustakaan Rujukan Tingkat Daerah Provinsi
2	23	02	1.01	08	Pengembangan Perpustakaan Deposit
2	23	02	1.01	09	Pengelolaan dan Pengembangan Bahan Pustaka
2	23	02	1.01	10	Penyusunan Data dan Informasi Perpustakaan, Tenaga Perpustakaan dan Pustakawan Tingkat Daerah Provinsi
2	23	02	1.02		Pembudayaan Gemar Membaca Tingkat Daerah Provinsi
2	23	02	1.02	01	Sosialisasi Budaya Baca dan Literasi pada Satuan Pendidikan Tingkat Menengah dan Pendidikan Khusus serta Masyarakat
2	23	02	1.02	02	Pembangunan dan Pemeliharaan Sarana Perpustakaan di Tempat-Tempat Umum yang Menjadi Kewenangan Daerah Provinsi
2	23	02	1.02	03	Pemberian Penghargaan Gerakan Budaya Gemar Membaca
2	23	02	1.02	04	Pengembangan Literasi Berbasis Inklusi Sosial
2	23	02	1.02	05	Pemilihan Duta Baca Tingkat Daerah Provinsi
2	23	03			PROGRAM PELESTARIAN KOLEKSI NASIONAL DAN NASKAH KUNO
2	23	03	1.01		Pelestarian Karya Cetak dan Karya Rekam Koleksi Daerah di Daerah Provinsi
2	23	03	1.01	01	Penghimpunan dan Pengelolaan Serah Simpan Karya Cetak dan Karya Rekam
2	23	03	1.01	02	Pemberian Penghargaan kepada Penerbit dan Produsen Karya Rekam yang Aktif dalam Melaksanakan Serah Simpan Karya Cetak dan Karya Rekam
2	23	03	1.02		Penerbitan Katalog Induk Daerah dan Bibliografi Daerah
2	23	03	1.02	01	Penerbitan Katalog Induk Daerah
2	23	03	1.02	02	Penerbitan Bibliografi Daerah
2	23	03	1.03		Pelestarian Naskah Kuno Milik Daerah Provinsi
2	23	03	1.03	01	Peningkatan Peran serta Masyarakat dalam Penyimpanan, Perawatan, Pelestarian, dan Pendaftaran Naskah Kuno
2	23	03	1.03	02	Pengembangan, Pengolahan dan Pengalihmediaan Naskah Kuno yang dimiliki Oleh Masyarakat Untuk dilestarikan dan didayagunakan
2	23	03	1.04		Pengembangan Koleksi Budaya Etnis Nusantara yang ditemukan Oleh Pemerintah Daerah Provinsi
2	23	03	1.04	01	Seleksi dan Pengadaan Koleksi Budaya Etnis Nusantara
2	23	03	1.04	02	Pengolahan dan Penyiangan Koleksi Budaya Etnis Nusantara
2	24				URUSAN PEMERINTAHAN BIDANG KEARSIPAN
2	24	02			PROGRAM PENGELOLAAN ARSIP
2	24	02	1.01		Pengelolaan Arsip Dinamis Provinsi
2	24	02	1.01	01	Penciptaan dan Penggunaan Arsip dinamis
2	24	02	1.01	02	Pemeliharaan dan Penyusutan Arsip dinamis
2	24	02	1.02		Pengelolaan Arsip Statis Daerah Provinsi
2	24	02	1.02	01	pengumpulan dan Penyampaian Salinan Otentik Naskah Asli Arsip Terjaga kepada ANRI
2	24	02	1.02	02	Akusisi, pengolahan, preservasi dan akses arsip Statis
2	24	02	1.03		Pengelolaan Simpul Jaringan dalam Sistem Informasi Kearsipan Nasional Tingkat Provinsi
2	24	02	1.03	01	Penyediaan Informasi, Akses dan Layanan Kearsipan Tingkat Daerah Provinsi Melalui JIKN
2	24	02	1.03	02	Pemberdayaan Kapasitas Unit Kearsipan dan Lembaga Kearsipan Daerah Provinsi
2	24	03			PROGRAM PERLINDUNGAN DAN PENYELAMATAN ARSIP
2	24	03	1.01		Pemusnahan Arsip di lingkungan Pemerintah Daerah Provinsi yang Memiliki Retensi di Bawah 10 Tahun
2	24	03	1.01	01	Penilaian, Penetapan dan Pelaksanaan Pemusnahan Arsip yang Memiliki Retensi di Bawah 10 (Sepuluh) Tahun
2	24	03	1.01	02	Pelaksaan Pemusnahan Arsip yang meliki Retensi Di Bawah 10 Tahun
2	24	03	1.02		Perlindungan dan Penyelamatan Arsip Akibat Bencana yang Berskala Provinsi
2	24	03	1.02	01	Evakuasi, Identifikasi, Pemulihan dan Penyimpanan Akibat Bencana
2	24	03	1.02	02	Pemulihan dan Penyimpanan Arsip Akibat Bencama
2	24	03	1.03		Penyelamatan Arsip Perangkat Daerah Provinsi yang digabung dan/atau dibubarkan, dan Pemekaran Daerah Kabupaten/Kota
2	24	03	1.03	01	Pendataan, Penyusunan Daftar dan Penilaian Serta Penyerahan Atau Pemusnahan Arsip Bagi Penggabungan Perangkat Daerah Provinsi
2	24	03	1.03	02	Pendataan, Penyusunan Daftar dan Penilaian Serta Penyerahan Atau Pemusnahan Arsip Bagi Pembubaran Perangkat Daerah Provinsi
2	24	03	1.03	03	Pendampingan Penyelamatan Arsip Bagi Pemekaran Lintas Kabupaten/Kota
2	24	03	1.04		Autentifikasi Arsip Statis dan Arsip Hasil Alih Media yang dikelola Oleh Lembaga Kearsipan Provinsi
2	24	03	1.04	01	Penilaian dan Penetapan Autentisitas Arsip Sesuai Persyaratan Penjaminan Keabsahan Arsip
2	24	03	1.04	02	Penilaian dan Penetapan Hasil Alih Media Sesuai Persyaratan Penjaminan Keabsahan Arsip
2	24	03	1.05		Pencarian Arsip Statis Provinsi yang dinyatakan Hilang
2	24	03	1.05	01	Penilaian dan Penetapan Autentisitas Arsip Statis yang dinyatakan Hilang
2	24	03	1.05	02	Evaluasi dan Penetapan Hasil Alih Media yang Dinyatakan Hilang
2	24	03	1.05	03	Penetapan dan Pengumuman Daftar Pencarian Arsip (DPA)
2	24	04			PROGRAM PERIZINAN PENGGUNAAN ARSIP
2	24	04	1.01		Pelayanan Izin Penggunaan Arsip yang Bersifat Tertutup di Daerah Provinsi
2	24	04	1.01	01	Penyusunan dan Penerapan SOP Penggunaan Arsip yang Bersifat Tertutup
2	24	04	1.01	02	Penyediaan Daftar dan Penetapan Izin Penggunaan Arsip yang Bersifat Tertutup
3					URUSAN PEMERINTAHAN PILIHAN
3	25				URUSAN PEMERINTAHAN BIDANG KELAUTAN DAN PERIKANAN
3	25	02			PROGRAM PENGELOLAAN KELAUTAN, PESISIR DAN PULAU-PULAU KECIL
3	25	02	1.01		Pengelolaan Ruang Laut Sampai Dengan 12 Mil di Luar Minyak dan Gas Bumi
3	25	02	1.01	01	Penyusunan dan Penetapan Rencana Zonasi Wilayah Pesisir dan Pulau-Pulau Kecil
3	25	02	1.01	02	Pengelolaan Kawasan Konservasi di Wilayah Pesisir dan Pulau-Pulau Kecil Berdasarkan Penetapan dari Pemerintah Pusat
3	25	02	1.01	03	Rehabilitasi Wilayah Perairan Pesisir dan Pulau- Pulau Kecil
3	25	02	1.01	04	Mitigasi Bencana Wilayah Pesisir dan Pulau-Pulau Kecil
3	25	02	1.02		Penerbitan Izin Pemanfaatan Ruang Laut di Bawah 12 Mil di Luar Minyak dan Gas Bumi
3	25	02	1.02	01	Penetapan Persyaratan dan Prosedur Penerbitan Izin Lokasi dan Izin Pengelolaan Ruang Laut di Bawah 12 Mil di Luar Minyak dan Gas Bumi
3	25	02	1.02	02	Penerbitan Rekomendasi Izin Lokasi dan Izin Pengelolaan Ruang Laut di Bawah 12 Mil di Luar Minyak dan Gas Bumi
3	25	02	1.02	03	Pelaksanaan Fasilitasi Penerbitan Rekomendasi Izin Lokasi dan Izin Pengelolaan Ruang Laut di Bawah 12 Mil di Luar Minyak dan Gas Bumi Bagi Masyarakat Lokal dan Tradisional
3	25	02	1.02	04	Penerbitan Rekomendasi Izin Pelaksanaan Reklamasi di Perairan Pesisir
3	25	02	1.02	05	Pencatatan dan Pengadministrasian Izin Lokasi Perairan dalam Sistem Kadaster Laut
3	25	02	1.03		Pemberdayaan masyarakat pesisir dan pulau- Pulau kecil
3	25	02	1.03	01	Pengembangan Kapasitas Masyarakat Pesisir dan Pulau-Pulau Kecil
