kodeUrusan 	kodeUrusanBidang 	kodeProgram 	kodeKegiatan 	kodeSubKegiatan 	Nomenklatur
2 	15 	2 	02.06 	2 	Pengadaan, Pemasangan, Perbaikan dan Pemeliharaan Perlengkapan Jalan dalam Rangka Manajemen dan Rekayasa Lalu Lintas
2 	15 	2 	02.06 	3 	Uji Coba dan Sosialisasi Pelaksanaan Manajemen Dan Rekayasa Lalu Lintas Untuk Jaringan Jalan Provinsi
2 	15 	2 	02.06 	4 	Pengawasan dan Pengendalian Efektivitas Pelaksanaan Kebijakan Untuk Jalan Provinsi
2 	15 	2 	02.07 	 	Persetujuan Hasil Analisis Dampak Lalu Lintas (Andalalin) untuk Jalan Kabupaten/Kota
2 	15 	2 	02.07 	1 	Penetapan Kebijakan Tata Kelola Andalalin
2 	15 	2 	02.07 	2 	Peningkatan Kapasitas Penilai Andalalin
2 	15 	2 	02.07 	3 	Koordinasi dan Sinkronisasi Penilaian Hasil Andalalin
2 	15 	2 	02.07 	4 	Pengawasan Pelaksanaan Rekomendasi Andalalin
2 	15 	2 	02.08 	 	Audit dan Inspeksi Keselamatan LLAJ di Jalan
2 	15 	2 	02.08 	1 	Peningkatan Kapasitas Auditor dan Inspektor LLAJ
2 	15 	2 	02.08 	2 	Pelaksanaan Inspeksi, Audit dan Pemantauan Unit Pelaksana Uji Berkala Kendaraan Bermotor
2 	15 	2 	02.08 	3 	Pelaksanaan Inspeksi, Audit dan Pemantauan Terminal
2 	15 	2 	02.08 	4 	Pelaksanaan Inspeksi, Audit dan Pemantauan Pemenuhan Persyaratan Penyelenggaraan Kompetensi Pengemudi Kendaraan Bermotor Kabupaten/Kota
2 	15 	2 	02.08 	5 	Pelaksanaan Inspeksi, Audit dan Pemantauan Sistem Manajemen Keselamatan Perusahaan Angkutan Umum
2 	15 	2 	02.09 	 	Penyediaan Angkutan Umum untuk Jasa Angkutan Orang dan/atau Barang Antar Kota Dalam 1 (Satu) Daerah Kabupaten/Kota
2 	15 	2 	02.09 	1 	Penyediaan Angkutan Umum untuk Jasa Angkutan Orang dan/atau Barang Antar Kota Dalam 1 (Satu) Daerah Kabupaten/Kota
2 	15 	2 	02.09 	2 	Pengendalian dan Pengawasan Ketersediaan Angkutan Umum untuk Jasa Angkutan Orang Dan/atau Barang Antar Kota dalam 1 (Satu) Kabupaten/Kota
2 	15 	2 	02.10 	 	Penetapan Kawasan Perkotaan untuk Pelayanan Angkutan Perkotaan yang Melampaui Batas 1 (Satu) Daerah Kabupaten/Kota dalam 1 (Satu) Daerah Kabupaten/Kota
2 	15 	2 	02.10 	1 	Penyediaan Angkutan Umum untuk Jasa Angkutan Orang dan/atau Barang Antar Kota Dalam 1 (Satu) Daerah Kabupaten/Kota
2 	15 	2 	02.10 	2 	Pengendalian dan Pengawasan Ketersediaan Angkutan Umum untuk Jasa Angkutan Orang Dan/atau Barang Antar Kota dalam 1 (Satu) Kabupaten/Kota
2 	15 	2 	02.11 	 	Penetapan Rencana Umum Jaringan Trayek Perkotaan Dalam 1 (Satu) Daerah Kabupaten/Kota
2 	15 	2 	02.11 	1 	Pelaksanaan Penyusunan Rencana Umum Jaringan Trayek Perkotaan dalam 1 (Satu) Daerah Kabupaten/Kota
2 	15 	2 	02.11 	2 	Penetapan Kebijakan dan sosialisasi Rencana Umum Jaringan Trayek Perkotaan dalam 1 (Satu) Daerah Kabupaten/Kota
2 	15 	2 	02.11 	3 	Pengendalian Pelaksanaan Rencana Umum Jaringan Trayek Perkotaan dalam 1 (Satu) Daerah Kabupaten/Kota
2 	15 	2 	02.12 	 	Penetapan Rencana Umum Jaringan Trayek Pedesaan dalam 1 (Satu) Daerah Kabupaten/Kota
2 	15 	2 	02.12 	1 	Perumusan Kebijakan Rencana Umum Jaringan Trayek Pedesaan Kewenangan kabupaten/Kota
2 	15 	2 	02.12 	2 	Sosialisasi dan Uji Coba Pelaksanaan Kebijakan Rencana Umum Jaringan Trayek Pedesaan Kewenangan Kabupaten/Kota
2 	15 	2 	02.13 	 	Penetapan Wilayah Operasi Angkutan Orang Dengan Menggunakan Taksi dalam Kawasan Perkotaan yang Wilayah Operasinya dalam 1 (Satu) Daerah Kabupaten/Kota
2 	15 	2 	02.13 	1 	Perumusan kebijakan Penetapan Wilayah Operasi Angkutan Orang Dengan Menggunakan Taksi Dalam Kawasan Perkotaan Kewenangan Kabupaten/Kota
2 	15 	2 	02.13 	2 	Sosialisasi dan Uji Coba Pelaksanaan Kebijakan Penetapan Wilayah Operasi Angkutan Orang Dengan Menggunakan Taksi dalam Kawasan Perkotaan Kewenangan Kabupaten/Kota
2 	15 	2 	02.14 	 	Penerbitan Izin Penyelenggaraan Angkutan Orang Dalam Trayek Lintas Daerah Kabupaten/Kota Dalam 1 (Satu) Daerah Kabupaten/Kota
2 	15 	2 	02.14 	1 	Fasilitasi pemenuhan persyaratan perolehan Izin Penyelenggaraan Angkutan Orang dalam Trayek Kewenangan Kabupaten/Kota dalam sistem Pelayanan perizinan berusaha terintegrasi secara Elektronik
2 	15 	2 	02.14 	2 	Koordinasi dan Sinkronisasi Pengawasan Pelaksanaan Izin Penyelenggaraan Angkutan Orang dalam Trayek Kewenangan Kabupaten/Kota
2 	15 	2 	02.15 	 	Penerbitan Izin Penyelenggaraan Angkutan Taksi yang Wilayah Operasinya dalam 1 (Satu) Daerah Kabupaten/Kota
2 	15 	2 	02.15 	1 	Fasilitasi pemenuhan persyaratan perolehan Izin Penyelenggaraan Angkutan Taksi yang Wilayah Operasinya Kewenangan Kabupaten/Kota dalam Sistem Pelayanan perizinan berusaha terintegrasi Secara elektronik
2 	15 	2 	02.15 	2 	Koordinasi dan Sinkronisasi Pengawasan Pelaksanaan Izin Penyelenggaraan Angkutan Taksi yang Wilayah Operasinya Kewenangan Kabupaten/Kota
2 	15 	2 	02.16 	 	Penetapan Tarif Kelas Ekonomi untuk Angkutan Orang yang Melayani Trayek serta Angkutan Perkotaan dan Perdesaan dalam 1 (Satu) Daerah Kabupaten/Kota
2 	15 	2 	02.16 	1 	Analisis Tarif Kelas Ekonomi Angkutan Orang Dan Angkutan Perkotaan dan Perdesaan dalam 1 (Satu) Daerah Kabupaten/Kota
2 	15 	2 	02.16 	2 	Penyediaan Data dan Informasi Tarif Kelas Ekonomi Angkutan Orang dan Angkutan Perkotaan dan Perdesaan dalam 1 (Satu) Daerah Provinsi
2 	15 	2 	02.16 	3 	Pengendalian dan Pengawasan Tarif Kelas Ekonomi Angkutan Orang dan Angkutan Perkotaan dan Perdesaan dalam 1 (Satu) Daerah Provinsi
2 	15 	3 	 	 	PROGRAM PENGELOLAAN PELAYARAN
2 	15 	3 	02.01 	 	Penerbitan Izin Usaha Angkutan Laut Bagi Badan Usaha yang Berdomisili Dalam Daerah Kabupaten/Kota dan Beroperasi Pada Lintas Pelabuhan di Daerah Kabupaten/ Kota
2 	15 	3 	02.01 	1 	Fasilitasi Pemenuhan Persyaratan Perolehan Izin Usaha Angkutan Laut kewenangan Kabupaten/Kota dalam Sistem Pelayanan Perizinan Berusaha Terintegrasi secara Elektronik
2 	15 	3 	02.01 	2 	Koordinasi dan Sinkronisasi Pengawasan Pelaksanaan Izin Usaha Angkutan Laut Kewenangan Kabupaten/Kota
2 	15 	3 	02.02 	 	Penerbitan Izin Usaha Angkutan Laut Pelayaran Rakyat Bagi Orang Perorangan Atau Badan Usaha yang Berdomisili dan yang Beroperasi Pada Lintas Pelabuhan Dalam Daerah Kabupaten/ Kota
2 	15 	3 	02.02 	1 	Fasilitasi Pemenuhan Persyaratan Perolehan Izin Angkutan Laut Pelayaran Rakyat Kewenangan Kabupaten/Kota dalam Sistem Pelayanan Perizinan Berusaha Terintegrasi secara Elektronik
2 	15 	3 	02.02 	2 	Koordinasi dan Sinkronisasi Pengawasan Pelaksanaan Izin Usaha Angkutan Laut Pelayaran Rakyat Kewenangan Kabupaten/Kota
2 	15 	3 	02.03 	 	Penerbitan Izin Usaha Penyelenggaraan Angkutan Sungai dan Danau Sesuai Dengan Domisili Orang Perseorangan Warga Negara Indonesia atau Badan Usaha
2 	15 	3 	02.03 	1 	Fasilitasi pemenuhan Persyaratan Perolehan Izin Usaha Penyelenggaraan Angkutan Sungai dan Danau Sesuai Dengan Domisili Orang Perseorangan Warga Negara Indonesia Atau Badan Usaha Kewenangan Kabupaten/Kota Dalam Sistem Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik
2 	15 	3 	02.03 	2 	Koordinasi dan Sinkronisasi Pengawasan Pelaksanaan Izin Usaha Penyelenggaraan Angkutan Sungai dan Danau Sesuai Dengan Domisili Orang Perseorangan Warga Negara Indonesia Atau Badan Usaha kewenangan Kabupaten/Kota
2 	15 	3 	02.04 	 	Pembangunan dan Penerbitan Izin Pelabuhan Sungai dan danau yang Melayani Trayek dalam 1 Daerah Kabupaten/Kota
2 	15 	3 	02.04 	1 	Fasilitasi Pemenuhan Persyaratan Perolehan Izin Pelabuhan Sungai dan Danau yang Melayani Trayek dalam 1 Daerah Kabupaten/Kota Kewenangan Kabupaten/Kota dalam Sistem Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik
2 	15 	3 	02.04 	2 	Koordinasi dan Sinkronisasi Pengawasan Pelaksanaan Izin Pelabuhan Sungai dan danau yang Melayani Trayek dalam 1 Daerah Kabupaten/Kota Kewenangan Kabupaten/Kota
2 	15 	3 	02.05 	 	Penerbitan Izin Usaha Penyelenggaraan Angkutan Penyeberangan Sesuai Dengan Domisili Badan Usaha
2 	15 	3 	02.05 	1 	Fasilitasi Pemenuhan Persyaratan Perolehan Izin Usaha Penyelenggaraan Angkutan Penyeberangan Sesuai Dengan Domisili Badan Usaha Kewenangan Kabupaten/Kota dalam Sistem Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik
2 	15 	3 	02.05 	2 	Koordinasi dan Sinkronisasi Pengawasan Pelaksanaan Izin Usaha Penyelenggaraan Angkutan Penyeberangan Sesuai dengan Domisili Badan Usaha Kewenangan Kabupaten/Kota
2 	15 	3 	02.06 	 	Penetapan Lintas Penyeberangan dan Persetujuan Pengoperasian Kapal dalam Daerah Kabupaten/Kota yang Terletak Pada Jaringan Jalan Kabupaten/Kota Dan/Atau Jaringan Jalur Kereta Api Kabupaten/Kota
2 	15 	3 	02.06 	1 	Penyediaan Data dan Informasi Jaringan Lintas Penyeberangan dan Persetujuan Pengoperasian Kapal dalam Daerah Kabupaten/Kota yang Terletak Pada Jaringan Jalan Kabupaten/Kota Dan/atau Jaringan Jalur Kereta Api Kabupaten/Kota dalam Daerah Kabupaten/Kota
2 	15 	3 	02.06 	2 	Pengendalian dan Pengawasan Jaringan Lintas Penyeberangan dan Persetujuan Pengoperasian Kapal dalam Daerah Kabupaten/Kota yang Terletak Pada Jaringan Jalan Kabupaten/Kota Dan/atau Jaringan Jalur Kereta Api Kabupaten/Kota dalam Daerah Kabupaten/Kota
2 	15 	3 	02.07 	 	Penetapan Lintas Penyeberangan dan Persetujuan Pengoperasian untuk Kapal yang Melayani Penyeberangan Dalam Daerah Kabupaten/Kota
2 	15 	3 	02.07 	1 	Penyediaan Data dan Informasi Jaringan Lintas Penyeberangan dan Persetujuan Pengoperasian Untuk Kapal yang Melayani Penyeberangan dalam Daerah Kabupaten/Kota
2 	15 	3 	02.07 	2 	Pengendalian dan Pengawasan Jaringan Lintas Penyeberangan dan Persetujuan Pengoperasian Untuk Kapal yang Melayani Penyeberangan dalam Daerah Kabupaten/Kota
2 	15 	3 	02.08 	 	Penerbitan Izin Usaha Jasa Terkait dengan Perawatan dan Perbaikan Kapal
2 	15 	3 	02.08 	1 	Fasilitasi Pemenuhan Persyaratan Perolehan Izin Usaha Jasa Terkait Dengan Perawatan dan Perbaikan Kapal dalam Sistem Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik
2 	15 	3 	02.08 	2 	Koordinasi dan Sinkronisasi Pengawasan Pelaksanaan Izin Usaha Jasa Terkait Dengan Perawatan dan Perbaikan Kapal
2 	15 	3 	02.09 	 	Penetapan Tarif Angkutan Penyeberangan Penumpang Kelas Ekonomi dan Kendaraan Beserta Muatannya pada Lintas Penyeberangan Dalam Daerah Kabupaten/Kota
2 	15 	3 	02.09 	1 	Analisis Tarif Angkutan Penyeberangan Penumpang Kelas Ekonomi dan Kendaraan Beserta Muatannya pada Lintas Penyeberangan Dalam Daerah Kabupaten/Kota
2 	15 	3 	02.09 	2 	Penyediaan Data dan Informasi Tarif Angkutan Penyeberangan Penumpang Kelas Ekonomi dan Kendaraan Beserta Muatannya pada Lintas Penyeberangan dalam Daerah Kabupaten/Kota
2 	15 	3 	02.09 	3 	Pengendalian dan Pengawasan Tarif Angkutan Penyeberangan Penumpang Kelas Ekonomi dan Kendaraan Beserta Muatannya pada Lintas Penyeberangan Antar Daerah Kabupaten/Kota
2 	15 	3 	02.10 	 	Penetapan Rencana Induk dan Daerah Lingkungan Kerja (DLKR)/ Daerah Lingkungan Kepentingan (DLKP) Pelabuhan Pengumpan Lokal
2 	15 	3 	02.10 	1 	Pelaksanaan Penyusunan Rencana induk dan Daerah Lingkungan Kerja (DLKR)/ Daerah Lingkungan Kepentingan (DLKP) Pelabuhan Pengumpan Lokal
2 	15 	3 	02.10 	2 	Penetapan Kebijakan dan sosialisasi rencana Induk dan Daerah Lingkungan Kerja (DLKR)/Daerah Lingkungan Kepentingan (DLKP) Pelabuhan Pengumpan Lokal
2 	15 	3 	02.10 	3 	Pengendalian Pelaksanaan Rencana Induk dan Daerah Lingkungan Kerja(DLKR)/ Daerah Lingkungan Kepentingan (DLKP) Pelabuhan Pengumpan Lokal
2 	15 	3 	02.11 	 	Penetapan Rencana Induk dan DLKR/DLKP Untuk Pelabuhan Sungai dan Danau
2 	15 	3 	02.11 	1 	Pelaksanaan Penyusunan Rencana induk dan Daerah Lingkungan Kerja (DLKR)/ Daerah Lingkungan Kepentingan (DLKP) Untuk Pelabuhan Sungai dan Danau
2 	15 	3 	02.11 	2 	Penetapan Kebijakan dan sosialisasi rencana Induk dan Daerah Lingkungan Kerja (DLKR)/Daerah Lingkungan Kepentingan (DLKP) Untuk Pelabuhan Sungai dan Danau
2 	15 	3 	02.11 	3 	Pengendalian Pelaksanaan Rencana Induk dan Daerah Lingkungan Kerja (DLKR) / Daerah Lingkungan Kepentingan (DLKP) Untuk Pelabuhan Sungai dan Danau
2 	15 	3 	02.12 	 	Pembangunan, Penerbitan Izin Pembangunan dan Pengoperasian Pelabuhan Pengumpan Lokal
2 	15 	3 	02.12 	1 	Fasilitasi Pemenuhan Persyaratan Perizinan Pembangunan dan Pengoperasian Pelabuhan Pengumpan Lokal
2 	15 	3 	02.12 	2 	Pembangunan Pelabuhan Pengumpan Lokal
2 	15 	3 	02.12 	3 	Pengoperasian dan Pemeliharaan Pelabuhan Pengumpan Lokal
2 	15 	3 	02.12 	4 	Pengawasan Pengoperasian Pelabuhan Pengumpan Lokal
2 	15 	3 	02.13 	 	Pembangunan dan Penerbitan Izin Pembangunan Dan Pengoperasian Pelabuhan Sungai dan Danau
2 	15 	3 	02.13 	1 	Fasilitasi Pemenuhan Persyaratan Perizinan Pembangunan dan Pengoperasian Pelabuhan Sungai dan Danau
2 	15 	3 	02.13 	2 	Pembangunan Pelabuhan Sungai dan Danau
2 	15 	3 	02.13 	3 	Pengoperasian dan Pemeliharaan Pelabuhan Sungai dan Danau
2 	15 	3 	02.13 	4 	Pengawasan Pengoperasian Pelabuhan Sungai Dan Danau
2 	15 	3 	02.14 	 	Penerbitan Izin Usaha untuk Badan Usaha Pelabuhan di Pelabuhan Pengumpan Lokal
2 	15 	3 	02.14 	1 	Fasilitasi Pemenuhan Persyaratan Perolehan Izin Usaha untuk Badan Usaha Pelabuhan di Pelabuhan Pengumpan Lokal dalam Sistem Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik
2 	15 	3 	02.14 	2 	Koordinasi dan Sinkronisasi Pengawasan Pelaksanaan Izin untuk Badan Usaha Pelabuhan Di Pelabuhan Pengumpan Lokal
2 	15 	3 	02.15 	 	Penerbitan Izin Pengembangan Pelabuhan untuk Pelabuhan Pengumpan Lokal
2 	15 	3 	02.15 	1 	Fasilitasi Pemenuhan Persyaratan Perolehan Izin Pengembangan Pelabuhan untuk Pelabuhan Pengumpan Lokal dalam Sistem Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik
2 	15 	3 	02.15 	2 	Koordinasi dan Sinkronisasi Pengawasan Pelaksanaan Izin Pengembangan Pelabuhan Untuk Pelabuhan Pengumpan Lokal
2 	15 	3 	02.16 	 	Penerbitan Izin Pengoperasian Pelabuhan Selama 24 Jam untuk Pelabuhan Pengumpan Lokal
2 	15 	3 	02.16 	1 	Fasilitasi Pemenuhan Persyaratan Perolehan Izin Pengoperasian Pelabuhan Selama 24 Jam untuk Pelabuhan Pengumpan Lokal dalam Sistem Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik
2 	15 	3 	02.16 	2 	Koordinasi dan Sinkronisasi Pengawasan Pelaksanaan Izin Usaha Pengoperasian Pelabuhan Selama 24 Jam untuk Pelabuhan Pengumpan Lokal
2 	15 	3 	02.17 	 	Penerbitan Izin Pekerjaan Pengerukan di Wilayah Perairan Pelabuhan Pengumpan Lokal
2 	15 	3 	02.17 	1 	Fasilitasi Pemenuhan Persyaratan Perolehan Izin Pekerjaan Pengerukan di Wilayah Perairan Pelabuhan Pengumpan Lokal dalam Sistem Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik
2 	15 	3 	02.17 	2 	Koordinasi dan Sinkronisasi Pengawasan Pelaksanaan Izin Pekerjaan Pengerukan di Wilayah Perairan Pelabuhan Pengumpan Lokal
2 	15 	3 	02.18 	 	Penerbitan Izin Reklamasi di Wilayah Perairan Pelabuhan Pengumpan Lokal
2 	15 	3 	02.18 	1 	Fasilitasi Pemenuhan Persyaratan Perolehan Izin Reklamasi di Wilayah Perairan Pelabuhan Pengumpan Lokal dalam Sistem Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik
2 	15 	3 	02.18 	2 	Koordinasi dan Sinkronisasi Pengawasan Pelaksanaan Izin Reklamasi di Wilayah Perairan Pelabuhan Pengumpan Lokal
2 	15 	3 	02.19 	 	Penerbitan Izin Pengelolaan Terminal Untuk Kepentingan Sendiri (TUKS) DiDalam DLKR/DLKP Pelabuhan Pengumpan Lokal
2 	15 	3 	02.19 	1 	Fasilitasi Pemenuhan Persyaratan Perolehan Izin Pengelolaan Terminal untuk Kepentingan Sendiri (TUKS) di dalam DLKR/ DLKP Pelabuhan Pengumpan Lokal dalam sistem Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik
2 	15 	3 	02.19 	2 	Koordinasi dan Sinkronisasi Pengawasan Pelaksanaan Izin Pengelolaan Terminal untuk Kepentingan Sendiri (TUKS) di dalam DLKR/DLKP Pelabuhan Pengumpan Lokal
2 	15 	4 	 	 	PROGRAM PENGELOLAAN PENERBANGAN
2 	15 	4 	02.01 	 	Penerbitan Izin Mendirikan Bangunan Tempat Pendaratan dan Lepas Landas Helikopter
2 	15 	4 	02.01 	1 	Fasilitasi Penerbitan Izin Mendirikan Tempat Tinggal Landas dan Mendarat Helikopter
2 	15 	4 	02.02 	 	Penyelengaraan Kebandarudaraan
2 	15 	4 	02.02 	1 	Penyelenggaraan Pelayanan Jasa Kebandarudaraan
2 	15 	4 	02.02 	2 	Penetapan Kebijakan Besaran Tarif, Personil, Sarana, dan Prasarana Penyelenggaraan Kebandarudaraan
2 	15 	4 	02.02 	3 	Koordinasi dan Sinkronisasi Rencana Rinci Tata Ruang Kawasan di Sekitar Bandar Udara
2 	15 	4 	02.02 	4 	Koordinasi dan Sinkronisasi dalam Penyediaan Aksesibilitas dan Utilitas untuk Menunjang Kegiatan Bandar Udara
2 	15 	4 	02.02 	5 	Pengawasan dan Pengendalian Penyelenggaraan Kebandarudaraan yang Menjadi Kewenangan Kabupaten/Kota
2 	15 	5 	 	 	PROGRAM PENGELOLAAN PERKERETAAPIAN
2 	15 	5 	02.01 	 	Penetapan Rencana Induk Perkeretaapian
2 	15 	5 	02.01 	1 	Pelaksanaan Penyusunan Rencana Induk Perkeretaapian
2 	15 	5 	02.01 	2 	Penetapan Kebijakan dan Sosialisasi Rencana Induk Perkeretaapian
2 	15 	5 	02.01 	3 	Pengendalian Pelaksanaan Rencana Induk Perkeretaapian
2 	15 	5 	02.02 	 	Penerbitan Izin Usaha, Izin Pembangunan dan Izin Operasi Prasarana Perkeretaapian Umum yang Jaringan Jalurnya Dalam 1 (Satu) Daerah Kabupaten/Kota
2 	15 	5 	02.02 	1 	Fasilitasi Pemenuhan Persyaratan Perolehan Izin Usaha, Izin Pembangunan dan Izin Operasi Prasarana Perkeretaapian Umum yang Jaringan Jalurnya Dalam 1 (Satu) Daerah Kabupaten/Kota Dalam Sistem Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik
2 	15 	5 	02.02 	2 	Koordinasi dan Sinkronisasi Pengawasan Pelaksanaan Izin Usaha, Izin Pembangunan dan Izin Operasi Prasarana Perkeretaapian Umum yang Jaringan Jalurnya Dalam 1 (Satu) Daerah Kabupaten/Kota
2 	15 	5 	02.03 	 	Penetapan Jaringan Jalur Kereta Api yang Jaringannya Dalam 1 (Satu) Daerah Kabupaten/Kota
2 	15 	5 	02.03 	1 	Perumusan kebijakan Penetapan Jaringan Jalur Kereta Api yang Jaringannya Kewenangan Kabupaten/Kota
2 	15 	5 	02.03 	2 	Sosialisasi dan Uji Coba Pelaksanaan Kebijakan Penetapan Jaringan Jalur Kereta Api yang Jaringannya Kewenangan Kabupaten/Kota
2 	15 	5 	02.04 	 	Penetapan Kelas Stasiun untuk Stasiun pada Jaringan Jalur Kereta Api Kabupaten/Kota
2 	15 	5 	02.04 	1 	Perumusan kebijakan Penetapan Kelas Stasiun Untuk Stasiun pada Jaringan Jalur Kereta Api Kabupaten/Kota
2 	15 	5 	02.05 	 	Penerbitan Izin Operasi Sarana Perkeretaapian Umum yang Jaringan Jalurnya Melintasi Batas Dalam 1 (Satu) Daerah Kabupaten/Kota
2 	15 	5 	02.05 	1 	Fasilitasi Pemenuhan Persyaratan Perolehan Izin Operasi Sarana Perkeretaapian Umum yang Jaringan Jalurnya Menjadi Kewenangan Kabupaten/Kota dalam Sistem Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik
2 	15 	5 	02.05 	2 	Koordinasi dan Sinkronisasi Pengawasan Pelaksanaan Izin Operasi Sarana Perkeretaapian Umum yang Jaringan Jalurnya Menjadi Kewenangan Kabupaten/Kota
2 	15 	5 	02.06 	 	Penetapan Jaringan Pelayanan Perkeretaapian Pada Jaringan Jalur Perkeretaapian Provinsi
2 	15 	5 	02.06 	1 	Perumusan kebijakan Penetapan Jaringan Pelayanan Perkeretaapian pada Jaringan Jalur Perkeretaapian Kewenangan Provinsi
2 	15 	5 	02.06 	2 	Sosialisasi dan Uji Coba Pelaksanaan Kebijakan Penetapan Jaringan Pelayanan Perkeretaapian Pada Jaringan Jalur Perkeretaapian Kewenangan Provinsi
2 	15 	5 	02.07 	 	Penerbitan Izin Pengadaan Atau Pembangunan Perkeretapian Khusus, Izin Operasi, dan Penetapan Jalur Kereta Api Khusus yang Jaringannya Dalam Daerah Kabupaten/Kota
2 	15 	5 	02.07 	1 	Fasilitasi Pemenuhan Persyaratan Perolehan Izin Pengadaan atau Pembangunan Perkeretaapian Khusus, Izin Operasi, dan Penetapan Jalur Kereta Api Khusus yang Jaringannya Menjadi Kewenangan Kabupaten/Kota dalam Sistem Pelayanan Perizinan Berusaha Terintegrasi Secara Elektronik
2 	15 	5 	02.07 	2 	Koordinasi dan Sinkronisasi Pengawasan Pelaksanaan Izin Pengadaan atau Pembangunan Perkeretaapian Khusus, Izin Operasi, dan Penetapan Jalur Kereta Api Khusus yang Jaringannya menjadi Kewenangan Kabupaten/Kota
2 	16 	 	 	 	URUSAN PEMERINTAHAN BIDANG KOMUNIKASI DAN INFORMATIKA
2 	16 	2 	 	 	PROGRAM INFORMASI dan KOMUNIKASI PUBLIK
2 	16 	2 	02.01 	 	Pengelolaan Informasi dan Komunikasi Publik Pemerintah Daerah Kabupaten/Kota
2 	16 	2 	02.01 	1 	Perumusan Kebijakan Teknis Bidang Informasi Dan Komunikasi Publik
2 	16 	2 	02.01 	2 	Monitoring Opini dan Aspirasi Publik
2 	16 	2 	02.01 	3 	Monitoring Informasi dan Penetapan Agenda Prioritas Komunikasi Pemerintah Daerah
2 	16 	2 	02.01 	4 	Pengelolaan Konten dan Perencanaan Media Komunikasi Publik
2 	16 	2 	02.01 	5 	Pengelolaan Media Komunikasi Publik
2 	16 	2 	02.01 	6 	Pelayanan Informasi Publik
2 	16 	2 	02.01 	7 	Layanan Hubungan Media
2 	16 	2 	02.01 	8 	Kemitraan Dengan Pemangku Kepentingan
2 	16 	2 	02.01 	9 	Manajemen Komunikasi Krisis
2 	16 	2 	02.01 	10 	Penguatan Kapasitas Sumber Daya Komunikasi Publik
2 	16 	2 	02.01 	11 	Penguatan Tata Kelola Komisi Informasi di Daerah
2 	16 	2 	02.01 	12 	Penyelenggaraan Hubungan Masyarakat, Media Dan Kemitraan Komunitas
2 	16 	3 	 	 	PROGRAM APLIKASI INFORMATIKA
2 	16 	3 	02.01 	 	Pengelolaan Nama Domain yang Telah Ditetapkan Oleh Pemerintah Pusat dan SubDomain Di Lingkup Pemerintah Daerah Kabupaten/Kota
2 	16 	3 	02.01 	1 	Pendaftaran Nama Domain Pemerintah Provinsi
2 	16 	3 	02.01 	2 	Penatalaksanaan dan Pengawasan Nama Domain Dan SubDomain dalam Penyelenggaraan Pemerintahan Daerah Provinsi
2 	16 	3 	02.01 	3 	Penyelenggaraan Sistem Jaringan Intra Pemerintah Daerah
2 	16 	3 	02.02 	 	Pengelolaan e-government Di Lingkup Pemerintah Daerah Kabupaten/Kota
2 	16 	3 	02.02 	1 	Penatalaksanaan dan Pengawasan e-government Dalam Penyelenggaraan Pemerintahan Daerah Provinsi
2 	16 	3 	02.02 	2 	Sinkronisasi Pengelolaan Rencana Induk dan Anggaran Pemerintahan Berbasis Elektronik
2 	16 	3 	02.02 	3 	Pengelolaan Pusat Data Pemerintahan Daerah
2 	16 	3 	02.02 	4 	Penyelenggaraan Sistem Komunikasi Intra Pemerintah Daerah
2 	16 	17 	02.02 	5 	Koordinasi dan Sinkronisasi Sistem Keamanan Informasi
2 	16 	3 	02.02 	6 	Koordinasi dan Sinkronisasi Data dan Informasi Elektronik
2 	16 	3 	02.02 	7 	Pengembangan Aplikasi dan Proses Bisnis Pemerintahan Berbasis Elektronik
2 	16 	3 	02.02 	8 	Penyelenggaran Sistem Penghubung Layanan Pemerintah
2 	16 	3 	02.02 	9 	Pengembangan dan Pengelolaan Ekosistem Kabupaten/Kota Cerdas dan Kota Cerdas
2 	16 	3 	02.02 	10 	Pengembangan dan Pengelolaan Sumber Daya Teknologi Informasi dan Komunikasi Pemerintah Daerah
2 	16 	3 	02.02 	11 	Pengelolaan Government Chief Information Officer (GCIO)
2 	17 	 	 	 	URUSAN PEMERINTAHAN BIDANG KOPERASI, USAHA KECIL, DAN MENENGAH
2 	17 	2 	 	 	PROGRAM Pelayanan IZIN USAHA SIMPAN PINJAM
2 	17 	2 	02.01 	 	Penerbitan Izin Usaha Simpan Pinjam untuk Koperasi Dengan Wilayah Keanggotaan Dalam Daerah Kabupaten/Kota
2 	17 	2 	02.01 	1 	Fasilitasi Pemenuhan Izin Usaha Simpan Pinjam dan Pembukaan Kantor Cabang, Cabang Pembantu dan Kantor Kas Koperasi Simpan Pinjam untuk Koperasi dengan Wilayah Keanggotaan dalam Daerah Kabupaten/Kota
